TS time deltat Energy E1 E2 Dissipation Trd volume area area_n E3 Lat_area Epress E_tension1 E_tension2 E_tension3 pressure Zmax stress strain totBonds
4695 58.1856 0.000784017 0.021029 0.0191127 0.000612757 1.58389e-12 1.23486 0.110481 1.23486 0.81594 0.0013035 0.523568 -4.77434 4.0797 4.0797 2.61784 -50.4867 1 0 0 0.81594
4700 58.1894 0.000745592 0.0210281 0.0191121 0.000612712 1.50609e-12 1.23486 0.110481 1.23486 0.81594 0.00130336 0.523568 -4.77433 4.0797 4.0797 2.61784 -50.4866 1 0 0 0.81594
4705 58.193 0.000709051 0.0210274 0.0191115 0.00061267 1.43212e-12 1.23486 0.110481 1.23486 0.81594 0.00130323 0.523568 -4.77433 4.0797 4.0797 2.61784 -50.4866 1 0 0 0.81594
4710 58.1964 0.0006743 0.0210266 0.0191109 0.000612629 1.36179e-12 1.23486 0.110481 1.23486 0.81594 0.00130311 0.523568 -4.77433 4.0797 4.0797 2.61784 -50.4865 1 0 0 0.81594
4715 58.1997 0.000641253 0.0210259 0.0191103 0.000612591 1.29492e-12 1.23486 0.110481 1.23486 0.81594 0.00130299 0.523568 -4.77432 4.0797 4.0797 2.61784 -50.4865 1 0 0 0.81594
4720 58.2028 0.000609825 0.0210252 0.0191098 0.000612555 1.23133e-12 1.23486 0.110481 1.23486 0.81594 0.00130288 0.523569 -4.77432 4.0797 4.0797 2.61784 -50.4865 1 0 0 0.81594
4725 58.2058 0.000579938 0.0210246 0.0191093 0.00061252 1.17088e-12 1.23486 0.110481 1.23486 0.81594 0.00130277 0.523569 -4.77431 4.0797 4.0797 2.61784 -50.4864 1 0 0 0.81594
4730 58.2086 0.000551515 0.0210239 0.0191088 0.000612487 1.1134e-12 1.23486 0.110481 1.23486 0.81594 0.00130267 0.523569 -4.77431 4.0797 4.0797 2.61784 -50.4864 1 0 0 0.81594
4735 58.2112 0.000524485 0.0210234 0.0191083 0.000612456 1.05875e-12 1.23486 0.110481 1.23486 0.81594 0.00130257 0.523569 -4.77431 4.0797 4.0797 2.61785 -50.4863 1 0 0 0.81594
4740 58.2138 0.00049878 0.0210228 0.0191079 0.000612426 1.00678e-12 1.23486 0.110481 1.23486 0.81594 0.00130248 0.523569 -4.7743 4.0797 4.0797 2.61785 -50.4863 1 0 0 0.81594
4745 58.2162 0.000474335 0.0210223 0.0191075 0.000612398 9.57364e-13 1.23486 0.110481 1.23486 0.81594 0.00130239 0.523569 -4.7743 4.0797 4.0797 2.61785 -50.4863 1 0 0 0.81594
4750 58.2185 0.000451088 0.0210218 0.0191071 0.000612371 9.1038e-13 1.23486 0.110481 1.23486 0.81594 0.00130231 0.523569 -4.7743 4.0797 4.0797 2.61785 -50.4862 1 0 0 0.81594
4755 58.2207 0.00042898 0.0210213 0.0191067 0.000612345 8.65704e-13 1.23486 0.110481 1.23486 0.81594 0.00130223 0.523569 -4.77429 4.0797 4.0797 2.61785 -50.4862 1 0 0 0.81594
4760 58.2228 0.000407956 0.0210208 0.0191064 0.000612321 8.23223e-13 1.23486 0.110481 1.23486 0.81594 0.00130215 0.52357 -4.77429 4.0797 4.0797 2.61785 -50.4862 1 0 0 0.81594
4765 58.2248 0.000387962 0.0210204 0.019106 0.000612298 7.8283e-13 1.23486 0.110481 1.23486 0.81594 0.00130208 0.52357 -4.77429 4.0797 4.0797 2.61785 -50.4861 1 0 0 0.81594
4770 58.2266 0.000368948 0.02102 0.0191057 0.000612276 7.4442e-13 1.23486 0.110481 1.23486 0.81594 0.00130202 0.52357 -4.77428 4.0797 4.0797 2.61785 -50.4861 1 0 0 0.81594
4775 58.2284 0.000350866 0.0210196 0.0191054 0.000612255 7.07897e-13 1.23486 0.110481 1.23486 0.81594 0.00130195 0.52357 -4.77428 4.0797 4.0797 2.61785 -50.4861 1 0 0 0.81594
4780 58.2301 0.00033367 0.0210192 0.0191051 0.000612235 6.73168e-13 1.23486 0.110481 1.23486 0.81594 0.00130189 0.52357 -4.77428 4.0797 4.0797 2.61785 -50.4861 1 0 0 0.81594
4785 58.2318 0.000317317 0.0210189 0.0191048 0.000612216 6.40144e-13 1.23486 0.110481 1.23486 0.81594 0.00130183 0.52357 -4.77428 4.0797 4.0797 2.61785 -50.486 1 0 0 0.81594
4790 58.2333 0.000301765 0.0210185 0.0191046 0.000612198 6.08742e-13 1.23486 0.110481 1.23486 0.81594 0.00130178 0.52357 -4.77428 4.0797 4.0797 2.61785 -50.486 1 0 0 0.81594
4795 58.2348 0.000286976 0.0210182 0.0191043 0.000612181 5.78882e-13 1.23486 0.110481 1.23486 0.81594 0.00130172 0.52357 -4.77427 4.0797 4.0797 2.61785 -50.486 1 0 0 0.81594
4800 58.2362 0.000272911 0.0210179 0.0191041 0.000612165 5.50487e-13 1.23486 0.110481 1.23486 0.81594 0.00130167 0.52357 -4.77427 4.0797 4.0797 2.61785 -50.486 1 0 0 0.81594
4805 58.2375 0.000259536 0.0210176 0.0191039 0.000612149 5.23487e-13 1.23486 0.110481 1.23486 0.81594 0.00130162 0.52357 -4.77427 4.0797 4.0797 2.61785 -50.486 1 0 0 0.81594
4810 58.2387 0.000246816 0.0210174 0.0191036 0.000612134 4.97811e-13 1.23486 0.110481 1.23486 0.81594 0.00130158 0.52357 -4.77427 4.0797 4.0797 2.61785 -50.4859 1 0 0 0.81594
4815 58.2399 0.000234719 0.0210171 0.0191034 0.000612121 4.73396e-13 1.23486 0.110481 1.23486 0.81594 0.00130154 0.52357 -4.77427 4.0797 4.0797 2.61785 -50.4859 1 0 0 0.81594
4820 58.2411 0.000223216 0.0210168 0.0191032 0.000612107 4.50179e-13 1.23486 0.110481 1.23486 0.81594 0.0013015 0.52357 -4.77426 4.0797 4.0797 2.61785 -50.4859 1 0 0 0.81594
4825 58.2422 0.000212276 0.0210166 0.0191031 0.000612095 4.28102e-13 1.23486 0.110481 1.23486 0.81594 0.00130146 0.52357 -4.77426 4.0797 4.0797 2.61785 -50.4859 1 0 0 0.81594
4830 58.2432 0.000201872 0.0210164 0.0191029 0.000612083 4.07108e-13 1.23486 0.110481 1.23486 0.81594 0.00130142 0.523571 -4.77426 4.0797 4.0797 2.61785 -50.4859 1 0 0 0.81594
4835 58.2442 0.000191979 0.0210162 0.0191027 0.000612071 3.87144e-13 1.23486 0.110481 1.23486 0.81594 0.00130138 0.523571 -4.77426 4.0797 4.0797 2.61785 -50.4859 1 0 0 0.81594
4840 58.2451 0.00018257 0.021016 0.0191026 0.00061206 3.6816e-13 1.23486 0.110481 1.23486 0.81594 0.00130135 0.523571 -4.77426 4.0797 4.0797 2.61785 -50.4859 1 0 0 0.81594
4845 58.246 0.000173622 0.0210158 0.0191024 0.00061205 3.50107e-13 1.23486 0.110481 1.23486 0.81594 0.00130132 0.523571 -4.77426 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4850 58.2468 0.000165113 0.0210156 0.0191023 0.00061204 3.32939e-13 1.23486 0.110481 1.23486 0.81594 0.00130129 0.523571 -4.77426 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4855 58.2476 0.000157021 0.0210154 0.0191021 0.000612031 3.16614e-13 1.23486 0.110481 1.23486 0.81594 0.00130126 0.523571 -4.77426 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4860 58.2484 0.000149325 0.0210152 0.019102 0.000612022 3.0109e-13 1.23486 0.110481 1.23486 0.81594 0.00130123 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4865 58.2491 0.000142007 0.0210151 0.0191019 0.000612013 2.86327e-13 1.23486 0.110481 1.23486 0.81594 0.00130121 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4870 58.2498 0.000135047 0.0210149 0.0191017 0.000612005 2.72288e-13 1.23487 0.110481 1.23487 0.81594 0.00130118 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4875 58.2505 0.000128428 0.0210148 0.0191016 0.000611998 2.58938e-13 1.23487 0.110481 1.23487 0.81594 0.00130116 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4880 58.2511 0.000122134 0.0210147 0.0191015 0.000611991 2.46243e-13 1.23487 0.110481 1.23487 0.81594 0.00130113 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4885 58.2517 0.000116148 0.0210145 0.0191014 0.000611984 2.34171e-13 1.23487 0.110481 1.23487 0.81594 0.00130111 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4858 1 0 0 0.81594
4890 58.2522 0.000110456 0.0210144 0.0191013 0.000611977 2.2269e-13 1.23487 0.110481 1.23487 0.81594 0.00130109 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4857 1 0 0 0.81594
4895 58.2528 0.000105042 0.0210143 0.0191012 0.000611971 2.11772e-13 1.23487 0.110481 1.23487 0.81594 0.00130107 0.523571 -4.77425 4.0797 4.0797 2.61785 -50.4857 1 0 0 0.81594
4900 58.2533 9.98942e-05 0.0210142 0.0191012 0.000611965 2.0139e-13 1.23487 0.110481 1.23487 0.81594 0.00130106 0.523571 -4.77425 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4905 58.2538 9.49984e-05 0.0210141 0.0191011 0.000611959 1.91517e-13 1.23487 0.110481 1.23487 0.81594 0.00130104 0.523571 -4.77425 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4910 58.2542 9.03426e-05 0.021014 0.019101 0.000611954 1.82129e-13 1.23487 0.110481 1.23487 0.81594 0.00130102 0.523571 -4.77425 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4915 58.2547 9.03426e-05 0.0210139 0.0191009 0.000611949 1.7754e-13 1.23487 0.110481 1.23487 0.81594 0.00130101 0.523571 -4.77425 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4920 58.2551 9.03426e-05 0.0210138 0.0191008 0.000611944 1.77193e-13 1.23487 0.110481 1.23487 0.81594 0.00130099 0.523571 -4.77425 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4925 58.2556 9.03426e-05 0.0210137 0.0191008 0.000611938 1.77091e-13 1.23487 0.110481 1.23487 0.81594 0.00130097 0.523571 -4.77425 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4930 58.256 9.03426e-05 0.0210136 0.0191007 0.000611933 1.77045e-13 1.23487 0.110481 1.23487 0.81594 0.00130096 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4935 58.2565 9.03426e-05 0.0210135 0.0191006 0.000611928 1.77022e-13 1.23487 0.110481 1.23487 0.81594 0.00130094 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4940 58.2569 9.03426e-05 0.0210134 0.0191005 0.000611923 1.7701e-13 1.23487 0.110481 1.23487 0.81594 0.00130093 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4945 58.2574 9.03426e-05 0.0210133 0.0191005 0.000611918 1.77003e-13 1.23487 0.110481 1.23487 0.81594 0.00130091 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4950 58.2578 9.03426e-05 0.0210132 0.0191004 0.000611913 1.76998e-13 1.23487 0.110481 1.23487 0.81594 0.00130089 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4955 58.2583 9.03426e-05 0.0210131 0.0191003 0.000611908 1.76995e-13 1.23487 0.110481 1.23487 0.81594 0.00130088 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4960 58.2587 9.03426e-05 0.021013 0.0191002 0.000611902 1.76992e-13 1.23487 0.110481 1.23487 0.81594 0.00130086 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4965 58.2591 9.03426e-05 0.0210129 0.0191002 0.000611897 1.76989e-13 1.23487 0.110481 1.23487 0.81594 0.00130085 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4857 1 0 0 0.81594
4970 58.2596 9.03426e-05 0.0210128 0.0191001 0.000611892 1.76986e-13 1.23487 0.110481 1.23487 0.81594 0.00130083 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4856 1 0 0 0.81594
4975 58.26 9.03426e-05 0.0210127 0.0191 0.000611887 1.76984e-13 1.23487 0.110481 1.23487 0.81594 0.00130081 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4856 1 0 0 0.81594
4980 58.2605 9.03426e-05 0.0210126 0.0190999 0.000611882 1.76982e-13 1.23487 0.110481 1.23487 0.81594 0.0013008 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4856 1 0 0 0.81594
4985 58.2609 9.03426e-05 0.0210125 0.0190999 0.000611877 1.76979e-13 1.23487 0.110481 1.23487 0.81594 0.00130078 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4856 1 0 0 0.81594
4990 58.2614 9.03426e-05 0.0210124 0.0190998 0.000611872 1.76977e-13 1.23487 0.110481 1.23487 0.81594 0.00130077 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4856 1 0 0 0.81594
4995 58.2618 9.03426e-05 0.0210123 0.0190997 0.000611866 1.76974e-13 1.23487 0.110481 1.23487 0.81594 0.00130075 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4856 1 0 0 0.81594
5000 58.2623 9.03426e-05 0.0210122 0.0190996 0.000611861 1.76972e-13 1.23487 0.110481 1.23487 0.81594 0.00130073 0.523571 -4.77424 4.0797 4.0797 2.61786 -50.4856 1 0 0 0.81594
5005 58.2627 9.03426e-05 0.0209066 0.0190304 0.000614792 2.24907e-06 1.23433 0.110371 1.23433 0.81594 0.00126145 0.523624 -4.73774 4.0797 4.0797 2.61821 -50.1439 1 0 0 0.81594
5010 58.2632 9.03426e-05 0.0208039 0.0189591 0.000628068 2.38619e-06 1.23364 0.110232 1.23364 0.81594 0.00121674 0.523715 -4.71189 4.0797 4.0797 2.61867 -49.9231 1 0 0 0.81594
5015 58.2636 9.03426e-05 0.0207272 0.0188989 0.000652332 2.46023e-06 1.23296 0.110094 1.23296 0.81594 0.00117598 0.523806 -4.68657 4.0797 4.0797 2.61912 -49.7073 1 0 0 0.81594
5020 58.2641 9.03426e-05 0.0206766 0.0188501 0.00068755 2.50039e-06 1.23228 0.109956 1.23228 0.81594 0.00113901 0.523898 -4.66151 4.0797 4.0797 2.61958 -49.494 1 0 0 0.81594
5025 58.2645 9.03426e-05 0.0206521 0.0188127 0.000733635 2.52227e-06 1.2316 0.109818 1.2316 0.81594 0.00110578 0.52399 -4.63662 4.0797 4.0797 2.62004 -49.2819 1 0 0 0.81594
5030 58.265 9.03426e-05 0.0206533 0.0187865 0.00079048 2.53469e-06 1.23092 0.10968 1.23092 0.81594 0.0010763 0.524082 -4.61186 4.0797 4.0797 2.6205 -49.0709 1 0 0 0.81594
5035 58.2654 9.03426e-05 0.0206802 0.0187716 0.000857968 2.54234e-06 1.23023 0.109542 1.23023 0.81594 0.00105056 0.524174 -4.5872 4.0797 4.0797 2.62096 -48.8605 1 0 0 0.81594
5040 58.2659 9.03426e-05 0.0207323 0.0187678 0.000935981 2.54762e-06 1.22955 0.109404 1.22955 0.81594 0.00102858 0.524267 -4.56265 4.0797 4.0797 2.62143 -48.6509 1 0 0 0.81594
5045 58.2663 9.03426e-05 0.0208096 0.0187749 0.0010244 2.55173e-06 1.22887 0.109266 1.22887 0.81594 0.00101037 0.524359 -4.5382 4.0797 4.0797 2.62189 -48.4418 1 0 0 0.81594
5050 58.2667 9.03426e-05 0.0209118 0.0187927 0.0011231 2.55527e-06 1.22819 0.109128 1.22819 0.81594 0.000995953 0.524452 -4.51383 4.0797 4.0797 2.62235 -48.2333 1 0 0 0.81594
5055 58.2672 9.03426e-05 0.0210386 0.0188213 0.00123198 2.55852e-06 1.2275 0.10899 1.2275 0.81594 0.000985336 0.524544 -4.48956 4.0797 4.0797 2.62281 -48.0253 1 0 0 0.81594
5060 58.2676 9.03426e-05 0.0211899 0.0188604 0.0013509 2.56163e-06 1.22682 0.108851 1.22682 0.81594 0.000978541 0.524637 -4.46538 4.0797 4.0797 2.62328 -47.8179 1 0 0 0.81594
5065 58.2681 9.03426e-05 0.0213653 0.01891 0.00147977 2.56467e-06 1.22614 0.108713 1.22614 0.81594 0.000975584 0.52473 -4.44129 4.0797 4.0797 2.62374 -47.611 1 0 0 0.81594
5070 58.2685 9.03426e-05 0.0215647 0.0189698 0.00161845 2.56768e-06 1.22545 0.108575 1.22545 0.81594 0.000976483 0.524823 -4.41729 4.0797 4.0797 2.62421 -47.4047 1 0 0 0.81594
5075 58.269 9.03426e-05 0.0217879 0.0190398 0.00176685 2.57067e-06 1.22477 0.108437 1.22477 0.81594 0.000981255 0.524916 -4.39337 4.0797 4.0797 2.62467 -47.1989 1 0 0 0.81594
5080 58.2694 9.03426e-05 0.0220346 0.0191199 0.00192485 2.57365e-06 1.22409 0.108299 1.22409 0.81594 0.000989919 0.525009 -4.36954 4.0797 4.0797 2.62514 -46.9936 1 0 0 0.81594
5085 58.2699 9.03426e-05 0.0223046 0.0192098 0.00209233 2.57663e-06 1.2234 0.108161 1.2234 0.81594 0.00100249 0.525102 -4.3458 4.0797 4.0797 2.6256 -46.7888 1 0 0 0.81594
5090 58.2703 9.03426e-05 0.0225978 0.0193096 0.0022692 2.5796e-06 1.22272 0.108023 1.22272 0.81594 0.00101899 0.525195 -4.32215 4.0797 4.0797 2.62607 -46.5845 1 0 0 0.81594
5095 58.2708 9.03426e-05 0.0229138 0.019419 0.00245534 2.58257e-06 1.22204 0.107885 1.22204 0.81594 0.00103943 0.525289 -4.29858 4.0797 4.0797 2.62654 -46.3808 1 0 0 0.81594
5100 58.2712 9.03426e-05 0.0232525 0.019538 0.00265064 2.58554e-06 1.22135 0.107747 1.22135 0.81594 0.00106384 0.525382 -4.27509 4.0797 4.0797 2.62701 -46.1775 1 0 0 0.81594
5105 58.2717 9.03426e-05 0.0236137 0.0196664 0.00285499 2.58851e-06 1.22067 0.107608 1.22067 0.81594 0.00109223 0.525476 -4.2517 4.0797 4.0797 2.62747 -45.9747 1 0 0 0.81594
5110 58.2721 9.03426e-05 0.0239971 0.0198042 0.00306831 2.59147e-06 1.21999 0.10747 1.21999 0.81594 0.00112462 0.52557 -4.22838 4.0797 4.0797 2.62794 -45.7724 1 0 0 0.81594
5115 58.2726 9.03426e-05 0.0244027 0.0199512 0.00329047 2.59444e-06 1.2193 0.107332 1.2193 0.81594 0.00116102 0.525664 -4.20515 4.0797 4.0797 2.62841 -45.5706 1 0 0 0.81594
5120 58.273 9.03426e-05 0.0248301 0.0201072 0.00352138 2.5974e-06 1.21862 0.107194 1.21862 0.81594 0.00120146 0.525758 -4.182 4.0797 4.0797 2.62888 -45.3693 1 0 0 0.81594
5125 58.2735 9.03426e-05 0.0252792 0.0202723 0.00376093 2.60036e-06 1.21794 0.107056 1.21794 0.81594 0.00124595 0.525852 -4.15893 4.0797 4.0797 2.62935 -45.1685 1 0 0 0.81594
5130 58.2739 9.03426e-05 0.0257497 0.0204462 0.00400902 2.60331e-06 1.21725 0.106918 1.21725 0.81594 0.00129452 0.525946 -4.13595 4.0797 4.0797 2.62983 -44.9681 1 0 0 0.81594
5135 58.2744 9.03426e-05 0.0262416 0.0206289 0.00426556 2.60627e-06 1.21657 0.10678 1.21657 0.81594 0.00134718 0.526041 -4.11305 4.0797 4.0797 2.6303 -44.7682 1 0 0 0.81594
5140 58.2748 9.03426e-05 0.0267546 0.0208202 0.00453045 2.60922e-06 1.21588 0.106642 1.21588 0.81594 0.00140394 0.526135 -4.09023 4.0797 4.0797 2.63077 -44.5688 1 0 0 0.81594
5145 58.2752 9.03426e-05 0.0272885 0.0210201 0.00480358 2.61217e-06 1.2152 0.106504 1.2152 0.81594 0.00146484 0.52623 -4.06748 4.0797 4.0797 2.63124 -44.3698 1 0 0 0.81594
5150 58.2757 9.03426e-05 0.0278432 0.0212284 0.00508487 2.61511e-06 1.21452 0.106366 1.21452 0.81594 0.00152988 0.526324 -4.04482 4.0797 4.0797 2.63172 -44.1713 1 0 0 0.81594
5155 58.2761 9.03426e-05 0.0284184 0.0214451 0.00537421 2.61806e-06 1.21383 0.106227 1.21383 0.81594 0.00159909 0.526419 -4.02224 4.0797 4.0797 2.63219 -43.9732 1 0 0 0.81594
5160 58.2766 9.03426e-05 0.029014 0.02167 0.00567151 2.621e-06 1.21315 0.106089 1.21315 0.81594 0.00167249 0.526514 -3.99974 4.0797 4.0797 2.63267 -43.7756 1 0 0 0.81594
5165 58.277 9.03426e-05 0.0296297 0.021903 0.00597668 2.62394e-06 1.21246 0.105951 1.21246 0.81594 0.00175009 0.526609 -3.97731 4.0797 4.0797 2.63314 -43.5784 1 0 0 0.81594
5170 58.2775 9.03426e-05 0.0302655 0.022144 0.00628962 2.62687e-06 1.21178 0.105813 1.21178 0.81594 0.00183191 0.526704 -3.95496 4.0797 4.0797 2.63362 -43.3817 1 0 0 0.81594
5175 58.2779 9.03426e-05 0.0309212 0.022393 0.00661025 2.6298e-06 1.2111 0.105675 1.2111 0.81594 0.00191798 0.5268 -3.93269 4.0797 4.0797 2.63409 -43.1854 1 0 0 0.81594
5180 58.2784 9.03426e-05 0.0315965 0.0226497 0.00693847 2.63273e-06 1.21041 0.105537 1.21041 0.81594 0.00200831 0.526895 -3.9105 4.0797 4.0797 2.63457 -42.9895 1 0 0 0.81594
5185 58.2788 9.03426e-05 0.0322914 0.0229143 0.00727421 2.63566e-06 1.20973 0.105399 1.20973 0.81594 0.00210292 0.52699 -3.88838 4.0797 4.0797 2.63505 -42.794 1 0 0 0.81594
5190 58.2793 9.03426e-05 0.0330056 0.0231864 0.00761738 2.63857e-06 1.20904 0.105261 1.20904 0.81594 0.00220185 0.527086 -3.86633 4.0797 4.0797 2.63553 -42.599 1 0 0 0.81594
5195 58.2797 9.03426e-05 0.0337391 0.0234661 0.0079679 2.64148e-06 1.20836 0.105123 1.20836 0.81594 0.0023051 0.527182 -3.84436 4.0797 4.0797 2.636 -42.4043 1 0 0 0.81594
5200 58.2802 9.03426e-05 0.0344917 0.0237533 0.00832568 2.64438e-06 1.20767 0.104985 1.20767 0.81594 0.00241269 0.527278 -3.82247 4.0797 4.0797 2.63648 -42.2101 1 0 0 0.81594
5205 58.2806 9.03426e-05 0.0352631 0.0240478 0.00869064 2.64727e-06 1.20699 0.104846 1.20699 0.81594 0.00252466 0.527374 -3.80065 4.0797 4.0797 2.63696 -42.0162 1 0 0 0.81594
5210 58.2811 9.03426e-05 0.0360533 0.0243496 0.0090627 2.65016e-06 1.2063 0.104708 1.2063 0.81594 0.00264101 0.52747 -3.7789 4.0797 4.0797 2.63744 -41.8227 1 0 0 0.81594
5215 58.2815 9.03426e-05 0.0368621 0.0246586 0.00944177 2.65305e-06 1.20562 0.10457 1.20562 0.81594 0.00276178 0.527566 -3.75722 4.0797 4.0797 2.63793 -41.6296 1 0 0 0.81594
5220 58.282 9.03426e-05 0.0376894 0.0249746 0.00982777 2.65594e-06 1.20493 0.104432 1.20493 0.81594 0.00288697 0.527662 -3.73561 4.0797 4.0797 2.63841 -41.4369 1 0 0 0.81594
5225 58.2824 9.03426e-05 0.0385349 0.0252977 0.0102206 2.65882e-06 1.20425 0.104294 1.20425 0.81594 0.00301661 0.527759 -3.71408 4.0797 4.0797 2.63889 -41.2446 1 0 0 0.81594
5230 58.2828 9.03426e-05 0.0393987 0.0256277 0.0106202 2.66169e-06 1.20356 0.104156 1.20356 0.81594 0.00315073 0.527855 -3.69261 4.0797 4.0797 2.63937 -41.0527 1 0 0 0.81594
5235 58.2833 9.03426e-05 0.0402804 0.0259645 0.0110265 2.66457e-06 1.20288 0.104018 1.20288 0.81594 0.00328933 0.527952 -3.67122 4.0797 4.0797 2.63986 -40.8611 1 0 0 0.81594
5240 58.2837 9.03426e-05 0.04118 0.0263081 0.0114394 2.66744e-06 1.20219 0.10388 1.20219 0.81594 0.00343245 0.528049 -3.6499 4.0797 4.0797 2.64034 -40.6699 1 0 0 0.81594
5245 58.2842 9.03426e-05 0.0420973 0.0266583 0.0118589 2.6703e-06 1.20151 0.103742 1.20151 0.81594 0.0035801 0.528146 -3.62865 4.0797 4.0797 2.64083 -40.4791 1 0 0 0.81594
5250 58.2846 9.03426e-05 0.0430322 0.0270151 0.0122848 2.67316e-06 1.20082 0.103604 1.20082 0.81594 0.00373231 0.528243 -3.60746 4.0797 4.0797 2.64131 -40.2886 1 0 0 0.81594
5255 58.2851 9.03426e-05 0.0439845 0.0273784 0.0127171 2.67602e-06 1.20014 0.103465 1.20014 0.81594 0.00388909 0.52834 -3.58635 4.0797 4.0797 2.6418 -40.0984 1 0 0 0.81594
5260 58.2855 9.03426e-05 0.0449542 0.0277481 0.0131556 2.67887e-06 1.19945 0.103327 1.19945 0.81594 0.00405047 0.528437 -3.5653 4.0797 4.0797 2.64228 -39.9087 1 0 0 0.81594
5265 58.286 9.03426e-05 0.0459411 0.0281242 0.0136004 2.68172e-06 1.19877 0.103189 1.19877 0.81594 0.00421647 0.528535 -3.54432 4.0797 4.0797 2.64277 -39.7192 1 0 0 0.81594
5270 58.2864 9.03426e-05 0.046945 0.0285065 0.0140514 2.68456e-06 1.19808 0.103051 1.19808 0.81594 0.00438711 0.528632 -3.52341 4.0797 4.0797 2.64326 -39.5301 1 0 0 0.81594
5275 58.2869 9.03426e-05 0.0479658 0.0288949 0.0145084 2.6874e-06 1.19739 0.102913 1.19739 0.81594 0.0045624 0.52873 -3.50256 4.0797 4.0797 2.64375 -39.3414 1 0 0 0.81594
5280 58.2873 9.03426e-05 0.0490034 0.0292895 0.0149715 2.69024e-06 1.19671 0.102775 1.19671 0.81594 0.00474239 0.528828 -3.48179 4.0797 4.0797 2.64424 -39.153 1 0 0 0.81594
5285 58.2878 9.03426e-05 0.0500577 0.0296901 0.0154405 2.69306e-06 1.19602 0.102637 1.19602 0.81594 0.00492707 0.528926 -3.46107 4.0797 4.0797 2.64473 -38.9649 1 0 0 0.81594
5290 58.2882 9.03426e-05 0.0511285 0.0300967 0.0159153 2.69589e-06 1.19534 0.102499 1.19534 0.81594 0.00511648 0.529024 -3.44043 4.0797 4.0797 2.64522 -38.7771 1 0 0 0.81594
5295 58.2887 9.03426e-05 0.0522157 0.0305091 0.016396 2.69871e-06 1.19465 0.102361 1.19465 0.81594 0.00531064 0.529122 -3.41985 4.0797 4.0797 2.64571 -38.5897 1 0 0 0.81594
5300 58.2891 9.03426e-05 0.0533192 0.0309273 0.0168823 2.70152e-06 1.19397 0.102223 1.19397 0.81594 0.00550956 0.52922 -3.39933 4.0797 4.0797 2.6462 -38.4026 1 0 0 0.81594
5305 58.2896 9.03426e-05 0.0544389 0.0313513 0.0173744 2.70433e-06 1.19328 0.102084 1.19328 0.81594 0.00571328 0.529319 -3.37888 4.0797 4.0797 2.64669 -38.2158 1 0 0 0.81594
5310 58.29 9.03426e-05 0.0555747 0.0317809 0.017872 2.70713e-06 1.19259 0.101946 1.19259 0.81594 0.00592181 0.529417 -3.35849 4.0797 4.0797 2.64718 -38.0293 1 0 0 0.81594
5315 58.2905 9.03426e-05 0.0567263 0.032216 0.0183751 2.70993e-06 1.19191 0.101808 1.19191 0.81594 0.00613517 0.529516 -3.33817 4.0797 4.0797 2.64768 -37.8431 1 0 0 0.81594
5320 58.2909 9.03426e-05 0.0578939 0.0326567 0.0188837 2.71272e-06 1.19122 0.10167 1.19122 0.81594 0.00635339 0.529615 -3.31791 4.0797 4.0797 2.64817 -37.6572 1 0 0 0.81594
